0,0,,0.0,0.0,0.0,0.0
1317381365,740309953,,0.0,0.0,1.5707963267948966,0.0
1317381365,850610017,,0.11914666870533674,-0.029199347589785835,1.5707963267948966,0.0
1317381365,950361967,,0.1966630409861671,-0.0577184426238364,1.5707963267948966,-0.054309783544830605
1317381366,50332069,,0.2753133540118349,-0.10307880535298795,1.594736295077925,-0.15757813932107065
1317381366,160327911,,0.3631898703620883,-0.1686838772250604,1.725558603375685,-0.28015534049457264
1317381366,260339975,,0.49056181540983657,-0.2521680518745599,2.13427709626502,-0.4402708672344107
1317381366,370402097,,0.6990043990263438,-0.32798775554259213,2.81740027403855,-0.6771150309996968
1317381366,470369100,,0.9660921154391001,-0.34888323229088897,-2.875220753884979,-1.0473860942497124
1317381366,580327033,,1.2477149385894006,-0.38760594268368764,-2.867443936740628,-1.4206282426597094
1317381366,680299997,,1.5447312080038287,-0.5569260393151214,-3.215096111061476,-1.723824962121674
1317381366,780333995,,1.8298108761542355,-0.7540700960918579,-3.448816196027358,-1.9498183106667386
1317381366,890444993,,2.1171153818387047,-0.9565939711947545,-3.5760713293565694,-2.125458195457205
1317381366,990318059,,2.3736391705532407,-1.160144304475255,-3.659398185195951,-2.2717709378344395
1317381367,100320100,,2.638312934713122,-1.3843904825709639,-3.7190790800402085,-2.391436607406211
1317381367,200285911,,2.8729884628153575,-1.6157291933150006,-3.771765882040029,-2.499317167925665
1317381367,300278902,,3.0980352369838546,-1.860157382154424,-3.8168655087300354,-2.59537485591762
1317381367,410465002,,3.3351126342588198,-2.1391200392247365,-3.8583553110461746,-2.6859562836669633
1317381367,510282993,,3.543321703566599,-2.4253194860997196,-3.9000978491175973,-2.7809057427531148
1317381367,620311975,,3.7658302362914746,-2.7509817090062527,-3.939204881200082,-2.877997544413238
1317381367,720258951,,3.961779696521331,-3.0835607945556145,-3.97848160135104,-2.9859098551469967
1317381367,820291042,,4.150457615671941,-3.4374624130960134,-4.016312444248823,-3.0980037314998348
1317381367,930432081,,4.349601743057506,-3.84072635014518,-4.053810569732269,-3.215214031710411
1317381368,30319929,,4.517305635033197,-4.251357913632038,-4.092871939996614,-3.346484088707487
1317381368,130281925,,4.674974456253166,-4.686972767265001,-4.131188198380596,-3.4849752297433234
1317381368,240323066,,4.840411098109549,-5.179956153654943,-4.169025129929161,-3.6317503870039882
1317381368,340300083,,4.971502269535303,-5.6786569534082005,-4.208376900174235,-3.795928222836426
1317381368,440324068,,5.087803998445134,-6.203676821367977,-4.247260398940863,-3.966565956144321
1317381368,550329923,,5.206317140753417,-6.7944079997318205,-4.285720281181521,-4.146822029914098
1317381368,650265932,,5.289263460247848,-7.386499006105466,-4.325103495360045,-4.348615468930454
1317381368,760287046,,5.371642288212304,-8.04892609760541,-4.363551893688382,-4.558442962775698
1317381368,860480070,,5.419414043729657,-8.708185460444483,-4.402193078643722,-4.7896283085613565
1317381368,960318088,,5.451700297710631,-9.391525470317834,-4.439085848017653,-5.027422464930424
1317381369,70247888,,5.482282586374713,-10.153128138756847,-4.474164389288338,-5.272900026089468
1317381369,170278072,,5.482179833682021,-10.900691787612223,-4.508474566626295,-5.536633017173724
1317381369,270390033,,5.467539084302668,-11.670089893060139,-4.540624048523875,-5.798700110764907
1317381369,380419015,,5.447138531918154,-12.51892656022736,-4.570630651168182,-6.057162060785537
1317381369,480257034,,5.400305017886189,-13.334957523327699,-4.599352494501667,-6.322324340267369
1317381369,580236911,,5.341314333921042,-14.164204634305017,-4.6256492794533,-6.573668590845275
1317381369,690273046,,5.27564395014762,-15.071304750741183,-4.649569535732108,-6.808527706856535
1317381369,790242910,,5.19123222198118,-15.922724669356434,-4.671916846393798,-7.031739519351581
1317381369,900387048,,5.099578091996107,-16.847182779900034,-4.692030223159649,-7.227857773124116
1317381370,252008,,4.994454880884606,-17.699961809837568,-4.710716770511287,-7.403341922732974
1317381370,100255966,,4.882684618080472,-18.548595758936663,-4.727550565268578,-7.550934902205151
1317381370,210218906,,4.761616665607557,-19.468667577635568,-4.742926242570242,-7.674025548785748
1317381370,310230016,,4.631616303159521,-20.310135482988738,-4.757659453506661,-7.779070858294103
1317381370,410469055,,4.494106340094756,-21.14781460245896,-4.771456584966848,-7.864414992160067
1317381370,520216941,,4.341780287406746,-22.055028144963234,-4.784757394623693,-7.932378060027803
1317381370,620277881,,4.177364140354502,-22.88205697691393,-4.798722605989882,-7.988821177413834
1317381370,730233907,,3.989191798631943,-23.78137034727836,-4.81314404846765,-8.03134236667524
1317381370,830229997,,3.7841138892683452,-24.59418121072446,-4.829159897017119,-8.062970394224749
1317381370,930339097,,3.5582702434285647,-25.399990889654468,-4.846138767742365,-8.084392064335468
1317381371,40247917,,3.2980504108639908,-26.275764769959842,-4.864233322662304,-8.097234901006779
1317381371,140180110,,3.018564714342371,-27.061703617434066,-4.884494357883762,-8.103198421053861
1317381371,250289916,,2.698336146719713,-27.91836560418669,-4.905956124679798,-8.103169248657325
1317381371,350492954,,2.359799703481679,-28.683027266900886,-4.929642432627566,-8.097242553225463
1317381371,450247049,,1.9974770003915676,-29.432272452336726,-4.954262318037269,-8.087663630341181
1317381371,560326099,,1.5871243524177887,-30.251521911864273,-4.979895454817873,-8.07883595831866
1317381371,660234928,,1.1646565766059154,-30.97653370786628,-5.00749251632833,-8.068713340207383
1317381371,760230064,,0.7203119144718367,-31.688966338724242,-5.03540448259495,-8.057653379923106
1317381371,870351076,,0.22780593662375376,-32.46410595423687,-5.063451713964395,-8.045807832600156
1317381371,970241069,,-0.26373351155945546,-33.14442794625891,-5.092608440826754,-8.032884035134966
1317381372,80213069,,-0.8045313350554669,-33.88546132298864,-5.121479383490211,-8.021294001944229
1317381372,180246114,,-1.3389212079605988,-34.534272733599686,-5.151276547797628,-8.00877631630901
1317381372,280206918,,-1.8870469963576126,-35.16715520339839,-5.180505903138208,-7.995615928889704
1317381372,390384912,,-2.4878325891991797,-35.85588223574542,-5.209248394116888,-7.98186375004281
1317381372,490169048,,-3.0691175590264854,-36.44933202631212,-5.238607478260387,-7.964087441290547
1317381372,590205907,,-3.6610178430002134,-37.028742076837304,-5.267079016802671,-7.9455017628251285
1317381372,700175046,,-4.3030789683647575,-37.6580743663673,-5.294473512311176,-7.924607957754181
1317381372,800190925,,-4.912293162329738,-38.201342553377465,-5.3215745350630534,-7.899475904251028
1317381372,910284042,,-5.569683288953726,-38.79664476550626,-5.346956539507306,-7.8738791063715325
1317381373,10170936,,-6.1853537047911065,-39.31374812158957,-5.371409208525383,-7.849628426786699
1317381373,110217094,,-6.803854762328285,-39.82306212498071,-5.394360155533173,-7.828312876703235
1317381373,220196008,,-7.476441567624722,-40.38545228117735,-5.415947017297456,-7.81367486269835
1317381373,320166110,,-8.109106331411132,-40.883474889317334,-5.436841290538797,-7.812139621131534
1317381373,420340061,,-8.750083036251146,-41.38514171763538,-5.456188697275935,-7.826458333918066
1317381373,530178070,,-9.452523014177672,-41.94750596237254,-5.473972618687375,-7.859074132729884
1317381373,630146980,,-10.11600258508378,-42.46342620939947,-5.490426543776111,-7.916257840065493
1317381373,730180025,,-10.787776861017434,-42.99337134777819,-5.504640942778595,-7.991925615185503
1317381373,840159893,,-11.525229877502866,-43.59453896564338,-5.516578988667175,-8.084128260026723
1317381373,940190076,,-12.216605589424784,-44.15970658295729,-5.5263602029195,-8.197770722745796
1317381374,50165891,,-12.974097365905358,-44.8003669575704,-5.533671643399742,-8.32240245224498
1317381374,150176048,,-13.680440748416741,-45.40898432463693,-5.538599366454687,-8.464536331660998
1317381374,250190973,,-14.391184003453674,-46.03705860319253,-5.5414187571828455,-8.611319691597199
1317381374,360402107,,-15.172534685416222,-46.74331671777275,-5.542546655888499,-8.760193187426692
1317381374,460249900,,-15.895295067531734,-47.40925072631458,-5.542242369258061,-8.916670622077312
1317381374,560153007,,-16.6227126732767,-48.089645932916014,-5.540980204066079,-9.069440920549242
1317381374,670156002,,-17.42301000539671,-48.846391238417375,-5.538991246156843,-9.218012554364288
1317381374,770267009,,-18.16268082737582,-49.55655515631708,-5.536402470350811,-9.366184794297254
1317381374,880332946,,-18.972406817702787,-50.338886473414846,-5.533507871731785,-9.501706181195184
1317381374,980173110,,-19.712137308188144,-51.06279969533797,-5.530393146144476,-9.62610534254941
1317381375,80141067,,-20.44973246715315,-51.788333417933956,-5.527361049534825,-9.730480016939909
1317381375,190131902,,-21.254650118848613,-52.58060627997061,-5.52447186811607,-9.814684930435167
1317381375,290121078,,-21.984222863522458,-53.30509314278073,-5.521655664834097,-9.881874442596358
1317381375,390264034,,-22.70957731720479,-54.02756544699556,-5.519028165730109,-9.930915825524998
1317381375,500185966,,-23.499050697731708,-54.814027143295434,-5.516547659437948,-9.963000320772535
1317381375,600128889,,-24.21071054770166,-55.52874125178559,-5.5141162829617345,-9.981132954185254
1317381375,710143089,,-24.98871669056041,-56.3100819454607,-5.511804452995184,-9.987225308743408
1317381375,810137987,,-25.687521966157377,-57.01789522938122,-5.509488394178376,-9.98095282221691
1317381375,910281896,,-26.38173721388552,-57.72280496289844,-5.507310188965144,-9.965784596104239
1317381376,20173072,,-27.13993902039798,-58.490523782528165,-5.5053997212598516,-9.942349994193307
1317381376,120105028,,-27.823939467721857,-59.18268475313144,-5.503910097040251,-9.912538884774658
1317381376,230110883,,-28.578029215910153,-59.937199571412556,-5.503150916378865,-9.878585522157016
1317381376,330107927,,-29.260345179627937,-60.61334314537538,-5.503072279099935,-9.83918879637711
1317381376,430202960,,-29.943414025359303,-61.28186933662596,-5.503679354657579,-9.797022881176895
1317381376,540095090,,-30.6951096621335,-62.00895656583346,-5.504959323751838,-9.752842071564347
1317381376,640098094,,-31.37842365183915,-62.65838821423448,-5.506932343988943,-9.705446746014278
1317381376,740170955,,-32.06384689419964,-63.30046029615189,-5.509467837828627,-9.658536520416666
1317381376,850162982,,-32.8194445743755,-64.00135621485718,-5.51250196408343,-9.61253563969955
1317381376,950308084,,-33.509780117433195,-64.62719407623871,-5.516173399248645,-9.566986402009906
1317381377,60095071,,-34.26815063726199,-65.31052444719388,-5.520092064804722,-9.523749078252333
1317381377,160068988,,-34.96005870017398,-65.92186671352032,-5.524296502866246,-9.480742417556808
1317381377,260060071,,-35.65200017482322,-66.52810638491613,-5.528497789626272,-9.438697331713488
1317381377,370294094,,-36.41417052606033,-67.19447798614162,-5.532716315487117,-9.39719545609604
1317381377,470051050,,-37.10414734721007,-67.78696809110184,-5.537046231915855,-9.355187859372874
1317381377,570080995,,-37.796202473496535,-68.37804823610338,-5.5412179021908115,-9.316483424464202
1317381377,680062055,,-38.55575069083774,-69.02929114768851,-5.545063825980766,-9.280748111907226
1317381377,780071020,,-39.24557298636419,-69.61552867607293,-5.548638677744553,-9.246529312470157
1317381377,890202045,,-40.00338294611353,-70.26433301463761,-5.551710481417615,-9.216092685722472
1317381377,990076065,,-40.68665973968004,-70.84952613398306,-5.554166912217901,-9.18538401803014
1317381378,90111970,,-41.368184362594256,-71.43737498221468,-5.555998857040289,-9.157689689851537
1317381378,200061082,,-42.11526240224842,-72.08526758870467,-5.557474417147423,-9.131685014220432
1317381378,300118923,,-42.79207441670194,-72.67201134733916,-5.558687592939429,-9.105530839341618
1317381378,400244951,,-43.46667930534183,-73.25988209414854,-5.5595011027259345,-9.080944300777963
1317381378,510104894,,-44.204322795740836,-73.90699113837837,-5.559909455224361,-9.057469919966854
1317381378,610060930,,-44.87088675977512,-74.49723681478764,-5.559747097941904,-9.035759380381762
1317381378,720056056,,-45.59972391909749,-75.15145768177283,-5.558805344379164,-9.01501860604683
1317381378,820092916,,-46.25286377098952,-75.75290399946667,-5.556688801350596,-8.994629689432326
1317381378,920408964,,-46.900523612252535,-76.36154018766217,-5.553710171793065,-8.974495438239906
1317381379,30029058,,-47.60058952966621,-77.03192734479487,-5.549746624707336,-8.952825976697564
1317381379,130080938,,-48.226232129230816,-77.65470783419295,-5.544466408529686,-8.932254627854348
1317381379,230063915,,-48.84210693064298,-78.28407469120032,-5.538354564790459,-8.911587101942276
1317381379,340049028,,-49.51258842640762,-78.98160939822677,-5.531372677430579,-8.890357120341902
1317381379,440090894,,-50.10453750394163,-79.62800233110626,-5.523172272427967,-8.866914741224464
1317381379,550107002,,-50.75008191627239,-80.34276264855791,-5.514385541741257,-8.843982913669404
1317381379,650108098,,-51.317989119020694,-81.00666001352546,-5.504420296771314,-8.82118720220763
1317381379,750040054,,-51.8757728503794,-81.67780867245787,-5.493988948810612,-8.800202154194452
1317381379,860208034,,-52.48554484522762,-82.42067353133343,-5.483099729961849,-8.779709142482039
1317381379,960103988,,-53.017296566187916,-83.10835911701443,-5.471235162569,-8.757766164522943
1317381380,60029029,,-53.5400065720008,-83.80324886740706,-5.4591827064106635,-8.738388768652303
1317381380,169998884,,-54.113913377604916,-84.56935474311796,-5.4471816542649645,-8.722388928270554
1317381380,270184040,,-54.62120418263671,-85.27945873014103,-5.435004951289058,-8.708987218627732
1317381380,380166053,,-55.17913345329579,-86.05670047818198,-5.4234261659058145,-8.697224068752089
1317381380,480019092,,-55.67302061140226,-86.77226140179066,-5.412061076930967,-8.688137543336817
1317381380,580068111,,-56.16486238088918,-87.49190362647636,-5.401356527689639,-8.682089622494221
1317381380,690042018,,-56.7067677993841,-88.2803329965194,-5.391256387017483,-8.676661910003917
1317381380,790007114,,-57.186443926353085,-89.00524543729969,-5.381193906383229,-8.670886515730217
1317381380,890233039,,-57.662794402596916,-89.73358211356408,-5.37160539260846,-8.66485463890828
1317381381,5006,,-58.184785784029344,-90.52766343917325,-5.362608605448779,-8.656993504327842
1317381381,100008964,,-58.65079375118874,-91.25642988813043,-5.353962327733674,-8.649508909693486
1317381381,210032939,,-59.16473048942732,-92.05628809142907,-5.345795913838045,-8.642725052238719
1317381381,310009956,,-59.62270243641621,-92.78860902900284,-5.3378728661223676,-8.636805611117857
1317381381,410039901,,-60.0787651251383,-93.52354775001629,-5.330393809545631,-8.633386143792157
1317381381,520009040,,-60.58045538058649,-94.33016550828587,-5.323242363931234,-8.629890993526217
1317381381,620012998,,-61.02672193594915,-95.069915743657,-5.315993260828577,-8.626735206818413
1317381381,730026960,,-61.51791593783531,-95.88276833621443,-5.309022526310413,-8.623786609583503
1317381381,830003976,,-61.954654317807815,-96.62747154679509,-5.301968229235,-8.621263758239238
1317381381,930044889,,-62.38888433696166,-97.37409913194314,-5.295263154068888,-8.619240823428061
1317381382,40019989,,-62.86673394817084,-98.19381994232552,-5.288861906861036,-8.617268210821381
1317381382,140029907,,-63.29135378451362,-98.94489882917247,-5.282262690753424,-8.615066023199153
1317381382,240072965,,-63.71098669075816,-99.69871237553875,-5.2756555591888175,-8.612695941036637
1317381382,350069999,,-64.17034197228573,-100.52831152344939,-5.268965789416937,-8.61053464082653
1317381382,450038909,,-64.57781008597404,-101.2877422098925,-5.2621371357999545,-8.608263085189051
1317381382,560014009,,-65.02638134581704,-102.12274974477914,-5.255546338077776,-8.606574792630983
1317381382,659980058,,-65.42515189048912,-102.88655050071122,-5.248946159015121,-8.604841724839666
1317381382,760005950,,-65.82234145118831,-103.65196291733298,-5.2427674898340495,-8.604000378940054
1317381382,870183944,,-66.26147847548151,-104.49363483688884,-5.237007765062621,-8.603299875739497
1317381382,969997882,,-66.65086636003119,-105.25945749738747,-5.231246317740464,-8.60108714030858
1317381383,69982051,,-67.03722332477977,-106.0279145038941,-5.2256022358823415,-8.598606525523378
1317381383,179970979,,-67.46142145666349,-106.8720141110995,-5.220097174682122,-8.594679821938998
1317381383,280023097,,-67.83851226629702,-107.64291750860376,-5.214498285675385,-8.589576448337121
1317381383,390227079,,-68.25413045766011,-108.49088883691438,-5.2091333891159906,-8.58407366706846
1317381383,489974975,,-68.62416008205446,-109.25974843804121,-5.204050412575247,-8.577573420559588
1317381383,589967012,,-68.994865133139,-110.03036648226558,-5.199466600083957,-8.57204355471698
1317381383,700043916,,-69.40452379325467,-110.87594490425101,-5.19532725555451,-8.564869578462588
1317381383,799978017,,-69.77137582315547,-111.6412556553235,-5.191556868217515,-8.553116126884202
1317381383,900120019,,-70.1381412848811,-112.40528148827663,-5.188243234015588,-8.538990157837322
